domain,http_status,https_status,redirect_url
amazonwired.info,200,200,https://www.amazon.com/ap/signin?openid.pape.max_auth_age=3600&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fpreferences%2Fsubscriptions%2Fyour-subscriptions%2Fbrowse-all-subscriptions%2F10840%2F%3Fsr%3D53-1%2F&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=outbound_comm_preferences_us&openid.mode=checkid_setup&language=en_US&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&pageId=loginCheckout-outbound_comm_preferences_us&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0
amazonwireless.at,202,,https://www.amazon.de/
amazonwireless.fr,202,,https://www.amazon.fr/
amazonwireless.info,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonwireless.it,200,,https://www.amazon.it/
amazonwireless.me,200,,https://www.aboutamazon.eu/
amazonwireless.net,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonwireless.org,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonwirelessdeals.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonwirelessnetworks.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonwishes.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonwishlist.info,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazonwishlist.org,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazonwithoutabox.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonwomenspumps.info,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazonwonderland.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonwork.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonworkdocs.com,200,200,https://amazonworkdocs.com/
amazonworkdocs.fr,202,,https://www.amazon.fr/
amazonworkdocs.info,200,,https://aws.amazon.com/
amazonworkdocs.it,200,,https://www.amazon.it/
amazonworkdocs.net,200,,https://aws.amazon.com/
amazonworkdocs.org,200,,https://aws.amazon.com/
amazonworkmail.com,200,,https://aws.amazon.com/workmail/
amazonworkmail.fr,200,,https://aws.amazon.com/workmail/
amazonworkmail.info,200,,https://aws.amazon.com/workmail/
amazonworkmail.it,200,,https://aws.amazon.com/workmail/
amazonworkmail.net,200,,https://aws.amazon.com/workmail/
amazonworkmail.org,200,,https://aws.amazon.com/
amazonworks.info,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonworkspaces.cloud,200,,https://aws.amazon.com/workspaces/
amazonworkspaces.fr,202,,https://www.amazon.fr/
amazonworkspaces.it,200,,https://www.amazon.it/
amazonworld.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonworld.fr,202,,https://www.amazon.fr/
amazonworld.net,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazonx.com,202,202,https://www.amazon.com:443/
amazonxyzstore.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazony.com,202,202,https://www.amazon.com:443/
amazony.net,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonyouth.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonz.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonzappos.com,200,,https://www.zappos.com/
amazonzappos.me,200,,https://www.aboutamazon.eu/
amazonzappos.net,200,,https://www.zappos.com/
amazonzappos.org,200,,https://www.zappos.com/
amazonzip.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonzocalo.com,200,200,
amazonzocalo.it,200,,https://aws.amazon.com/
amazonzocalo.net,200,,https://aws.amazon.com/
amazonzocalo.org,200,,https://aws.amazon.com/
amazonzone.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonzone.org,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonzoo.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonzooxlawsuit.com,200,,
amazonzooxlawsuit.net,200,,
amazonzooxlawsuit.org,200,,
amezonaws.com,200,,https://aws.amazon.com:443/
amz-kdppublishing.com,200,,
amz.in,202,202,https://www.amazon.in:443/
amzn-anklets.info,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amzn-anklets.net,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amzn-anklets.org,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amzn-bangle.info,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amzn-bangle.net,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amzn-bangle.org,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amzn-charm.info,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amzn-charm.net,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amzn-charm.org,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amzn-electro.info,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amzn-pub.com,200,,https://amazonpublishing.amazon.com/
amzn.at,202,,https://www.amazon.de/
amzn.cloud,200,,https://aws.amazon.com/
amzn.com,202,202,https://www.amazon.com/
amzn.fr,202,,https://www.amazon.fr/
amzn.in,202,202,https://www.amazon.in/
amzn.it,200,,https://www.amazon.it/
amzn.mobi,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amzn.red,202,,https://www.amazon.com/
amzn.wiki,202,,https://www.amazon.com/
amzn.xyz,202,,https://www.amazon.com/
amznbasket.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amzncart.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amznguestwifi.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amznguestwifi.net,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amznlowest.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amznprimenow.com,200,,https://www.amazon.com/fmc/learn-more?ref_=primenow
amznurl.biz,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amznurl.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amznurl.info,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amznurl.net,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amznurl.org,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amznwine.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
anamazon.com,202,202,https://www.amazon.com:443/
anazonaws.com,200,,https://aws.amazon.com/
annoncezavecamazon.fr,200,,https://advertising.amazon.com/fr-fr
aoazonaws.com,200,,https://aws.amazon.com:443/
appsamazon.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
appsamazon.net,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
arabimdb.com,202,,https://www.imdb.com/
artistcentralamazon.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
asian-amazon.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
askecho.com,200,,https://www.amazon.com/dp/B06XCM9LJ4/ref=as_li_ss_tl?ie=UTF8&linkCode=sl1&tag=amznipecho-20&linkId=513a9c18add166160a1dfbf91ca03687
askkindle.com,200,,https://www.amazon.com/dp/B00I15SB16
assistonemedical.com,200,,
assoc-amazonaws.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
associatoamazon.it,200,,https://www.amazon.it/
astore-amazon.info,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
at-imdb.com,202,,https://www.imdb.com/
atamazon.com,202,202,https://www.amazon.com:443/
audible-amazon.asia,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
audible-amazon.info,200,,https://www.audible.com/
audible-blog.com,200,,https://www.audible.com/
audible-book-store.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audible-enhanced-audio.com,200,,https://www.audible.com/
audible-escape.com,200,,https://www.audible.com/cat/Romance-Audiobooks/18580518011
audible-kid.biz,200,,https://www.audible.com/
audible-kid.com,200,,https://www.audible.com/
audible-kid.info,200,,https://www.audible.com/
audible-kid.net,200,,https://www.audible.com/
audible-kid.org,200,,https://www.audible.com/
audible-kids.biz,200,,https://www.audible.com/
audible-kids.com,200,,https://www.audible.com/
audible-kids.info,200,,https://www.audible.com/
audible-kids.net,200,,https://www.audible.com/
audible-kids.org,200,,https://www.audible.com/
audible-music.com,200,,https://www.audible.com/
audible-online.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audible-plus.com,200,,https://www.audible.com/ep/audible-plus-member-benefit
audible-premium-plus.com,200,,https://www.audible.com/ep/memberbenefits
audible-premium.com,200,,https://www.audible.com/ep/memberbenefits
audible-range.com,200,,https://www.audible.com/
audible-signature-classics.com,200,,https://www.audible.com/
audible-studios.com,200,,https://www.audible.com/
audible-studios.net,200,,https://www.audible.com/
audible-uk.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audible.asia,200,200,https://www.audible.com:443/
audible.bid,200,,https://www.audible.com/
audible.blackfriday,200,,https://www.audible.com/
audible.blue,200,,https://www.audible.com/
audible.bz,200,,https://www.audible.com/
audible.cl,200,,https://www.audible.com/ep/voces?source_code=GO1DG900PWS091310
audible.club,200,,https://www.audible.com:443/
audible.co.jp,200,200,https://www.audible.com/?ref=Adbl_ip_rdr_from_JP&source_code=AUDOR0020712219ULJ&ipRedirectFrom=JP&ipRedirectOriginalURL=
audible.com,200,200,https://www.audible.com:443/
audible.cr,200,,https://www.audible.com/ep/voces?source_code=GO1DG900PWS091310
audible.international,200,,https://www.audible.com/
audible.london,200,,https://www.amazon.com/exec/obidos/tg/browse/-/2402172011/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=audible.london-20&linkId=6123f874104bb45f71e8589c63e7060a
audible.mobi,200,200,https://www.audible.com:443/
audible.name,200,,https://www.audible.com/
audible.net,200,200,https://www.audible.com:443/
audible.nyc,200,,https://www.audible.com/
audible.ooo,200,,https://www.audible.com/
audible.org,200,200,https://www.audible.com:443/
audible.pink,200,,https://www.audible.com/
audible.red,200,,https://www.audible.com/
audible.wiki,200,,https://www.audible.com/
audibleacx.com,200,,https://www.audible.com/
audibleaffiliate.com,200,,https://www.audible.com/
audibleaffiliates.com,200,,https://www.audible.com/
audibleair.com,200,,https://www.audible.com/
audiblealerts.com,200,,https://www.audible.com/
audibleallyoucanlisten.com,200,,https://www.audible.com/ep/memberbenefits
audibleallyoucanlisten.info,200,,https://www.audible.com/ep/memberbenefits
audibleallyoucanlisten.net,200,,https://www.audible.com/ep/memberbenefits
audibleallyoucanlisten.org,200,,https://www.audible.com/ep/memberbenefits
audibleamazon.asia,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
audibleamazon.info,200,,https://www.audible.com/
audibleapp.com,200,200,https://www.audible.com:443/
audibleapps.com,200,200,https://www.audible.com:443/
audiblearchives.com,200,,https://www.audible.com/
audibleaudiobook.com,200,,https://www.audible.com/
audibleaudiobooks.us,200,,https://www.audible.com/
audibleaudioformat.com,200,,https://www.safebrowse.io/warn.html?url=http://audibleaudioformat.com/&token=22dc7ea0
audibleaycl.com,200,,https://www.audible.com/ep/memberbenefits
audibleaycl.info,200,,https://www.audible.com/ep/memberbenefits
audibleaycl.net,200,,https://www.audible.com/ep/memberbenefits
audibleaycl.org,200,,https://www.audible.com/ep/memberbenefits
audiblebasic.com,200,,https://www.audible.com/ep/audible-plus-member-benefit
audiblebasic.info,200,,https://www.audible.com/ep/audible-plus-member-benefit
audiblebasic.net,200,,https://www.audible.com/ep/audible-plus-member-benefit
audiblebasic.org,200,,https://www.audible.com/ep/audible-plus-member-benefit
audiblebasics.com,200,,https://www.audible.com/
audiblebb.com,200,200,https://www.audible.com:443/
audiblebestsellers.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audiblebilingualbooks.com,200,,https://www.audible.com/
audiblebilingualbooks.net,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audibleblog.com,200,,https://www.audible.com/
audibleblog.in,200,,https://www.audible.com/
audibleblog.net,200,,https://www.audible.com/
audibleblogger.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audiblebook.com,200,,https://www.audible.com/
audiblebook.net,200,,https://www.audible.com/
audiblebookcommunity.com,200,,https://www.audible.com/
audiblebookforum.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audiblebooklibrary.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audiblebooknews.com,200,,https://www.safebrowse.io/warn.html?url=http://audiblebooknews.com/&token=54274be9
audiblebookoriginal.com,200,,https://www.audible.com/ep/audible-originals?adobe_mc_ref=https%3A%2F%2Fwww.audible.com%2F&pf_rd_p=7911759a-f591-4bd4-a9a9-2e393099bf6f&pf_rd_r=5KHBX1WRGVMQADH3VAJW&ref=a_hp_t1_navTop_pl3&adobe_mc_sdid=SDID%3D00D32B36AA91660E-7A2440254F6BDE7C%7CMCORGID%3D165958B4533AEE5B0A490D45%2540AdobeOrg%7CTS%3D1564679311
audiblebookoriginals.com,200,,https://www.audible.com/ep/audible-originals?adobe_mc_ref=https%3A%2F%2Fwww.audible.com%2F&pf_rd_p=7911759a-f591-4bd4-a9a9-2e393099bf6f&pf_rd_r=5KHBX1WRGVMQADH3VAJW&ref=a_hp_t1_navTop_pl3&adobe_mc_sdid=SDID%3D00D32B36AA91660E-7A2440254F6BDE7C%7CMCORGID%3D165958B4533AEE5B0A490D45%2540AdobeOrg%7CTS%3D1564679311
audiblebookreview.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audiblebookreviews.com,200,,https://www.audible.com/
audiblebooks.com,200,200,https://www.audible.com:443/
audiblebooks.info,200,,https://www.audible.com/
audiblebooks.mobi,200,,https://www.audible.com/
audiblebooks.net,200,,https://www.safebrowse.io/warn.html?url=http://audiblebooks.net/&token=da433129
audiblebooks.org,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audiblebooks4less.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audiblebooks4you.com,200,,https://www.audible.com/
audiblebooksfreetrial.com,200,200,https://www.audible.com:443/ep/free-trial?source_code=DPMGC901BTV120911
audiblebookshop.com,200,,https://www.audible.com/
audiblebooksite.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audiblebooksoffer.com,200,200,https://www.audible.com:443/ep/free-trial?source_code=DPMGC901QTV120911
audiblebooksonline.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audiblebooksonline.net,200,,https://www.audible.com/
audiblebooksshop.com,200,200,https://www.audible.com:443/ep/free-trial?source_code=DPMGC9019TV120911
audiblebooksshopnow.com,200,200,https://www.audible.com:443/ep/free-trial?source_code=DPMGC901HTV120911
audiblebookstore.com,200,200,https://www.audible.com:443/ep/free-trial?source_code=DPMGC901ITV120911
audiblebookstoreonline.com,200,,https://www.audible.com/
audiblebookstores.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audiblebookstrial.com,200,200,https://www.audible.com:443/ep/free-trial?source_code=DPMGC901ATV120911
audiblebookz.com,200,,https://www.audible.com/
audiblecareers.com,200,200,https://www.audiblecareers.com:443/
audiblecast.com,200,,https://www.audible.de/
audiblechannels.co.in,200,,https://www.audible.com/
audiblechannels.com,200,,https://www.audible.com/ep/podcasts
audiblechannels.in,200,,https://www.audible.com/
audiblechildrenbooks.com,200,,https://www.audible.com/
audibleclassics.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audibleclearaudio.com,200,,https://www.audible.com/
audibleclips.com,200,,https://www.audible.com:443/
audiblecoupons.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audiblecrispaudio.com,200,,https://www.audible.com/
audibled.com,200,200,https://www.audible.com:443/
audibled.net,200,200,https://www.audible.com:443/
audibled.org,200,200,https://www.audible.com:443/
audibledevicecenter.com,200,,https://www.audible.com/
audibledownload.com,200,,https://www.audible.com/
audibledownload.info,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audibledu.com,200,200,https://www.audible.com:443/
audibledu.net,200,200,https://www.audible.com:443/
audibledu.org,200,200,https://www.audible.com:443/
audibleed.com,200,200,https://www.audible.com:443/
audibleed.net,200,200,https://www.audible.com:443/
audibleed.org,200,200,https://www.audible.com:443/
audibleedu.com,200,200,https://www.audible.com:443/
audibleedu.net,200,200,https://www.audible.com:443/
audibleedu.org,200,200,https://www.audible.com:443/
audibleeducation.com,200,200,https://www.audible.com:443/
audibleeducation.net,200,200,https://www.audible.com:443/
audibleeducation.org,200,200,https://www.audible.com:443/
audibleenespanol.com,200,,https://www.audible.com/ep/voces
audibleenhancedaudio.com,200,,https://www.audible.com/
audibleescape.com,200,,https://www.audible.com/cat/Romance-Audiobooks/18580518011
audibleescape.net,200,,https://www.audible.com/cat/Romance-Audiobooks/18580518011
audibleescapes.com,200,,https://www.audible.com/cat/Romance-Audiobooks/18580518011
audibleescapes.net,200,,https://www.audible.com/cat/Romance-Audiobooks/18580518011
audiblefiction.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audiblefire.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audibleforandroid.com,200,,https://www.audible.com/
audibleforblackberry.com,200,200,https://www.audible.com:443/
audibleforiphone.com,200,,https://www.audible.com/
audibleforschools.com,200,,https://www.audible.com/ep/schools
audibleforwindows.com,200,,https://www.audible.com/
audibleforwindowsphone.com,200,,https://www.audible.com/
audiblefree.info,200,,https://www.audible.com/ep/memberbenefits
audiblefree.net,200,,https://www.audible.com/ep/memberbenefits
audiblefree.org,200,,https://www.audible.com/ep/memberbenefits
audiblefreetrial.com,200,200,https://www.audible.com:443/ep/free-trial?source_code=DPMGC901LTV120911
audiblefrontier.com,200,,https://www.audible.com/
audiblefrontiers.com,200,,https://www.audible.com/
audiblegiftcard.com,200,,https://www.safebrowse.io/warn.html?url=http://audiblegiftcard.com/&token=31e38c1c
audiblehalcyon.com,200,,https://www.audible.com/
audiblehighfidelity.com,200,,https://www.audible.com/
audiblehub.com,200,200,https://www.audible.com/
audibleideas.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audibleimmersionreading.at,200,,https://www.audible.de:443/
audibleimmersionreading.co.in,200,,https://www.audible.com/
audibleimmersionreading.fr,200,,https://www.audible.fr/
audibleimmersionreading.in,200,,https://www.audible.com/
audibleimmersionreading.tv,200,,https://www.audible.com/
audibleincorporated.com,200,200,https://www.audible.com:443/
audibleindia.co.in,200,,https://www.audible.com/
audibleindiefirst.com,200,,https://www.audible.com/
audibleinspanish.com,200,,https://www.audible.com/ep/voces
audibleinternet.com,200,,https://www.audible.com/
audiblekid.biz,200,,https://www.audible.com/
audiblekid.com,200,,https://www.audible.com/
audiblekid.info,200,,https://www.audible.com/
audiblekid.mobi,200,,https://www.audible.com/
audiblekid.net,200,,https://www.audible.com/
audiblekid.org,200,,https://www.audible.com/
audiblekids.biz,200,,https://www.audible.com/
audiblekids.info,200,,https://www.audible.com/
audiblekids.mobi,200,,https://www.audible.com/
audiblekids.net,200,,https://www.audible.com/
audiblekids.org,200,,https://www.audible.com/
audiblekidz.com,200,,https://www.audible.com/
audiblelatina.com,200,,https://www.audible.com/ep/voces
audiblelatino.com,200,,https://www.audible.com/ep/voces
audiblelatinx.com,200,,https://www.audible.com/ep/voces
audiblelibrary.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
audiblelibro.com,200,,https://www.audible.com/ep/voces
audiblelibros.com,200,,https://www.audible.com/ep/voces?source_code=GO1DG900PWS091310
audiblelogic.net,200,200,https://www.audible.com:443/
